Species,Method,Abundance,F,CV,Error_para,Scenario
Long-lived,LBB,0.09976376,-0.421336329,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.26860792,-0.528956611,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.369739612,-0.586109966,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.36371365,-0.575413701,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.473145508,-0.631298752,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.363901023,-0.579419199,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.325642769,-0.555884913,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.066342592,-0.394797293,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.06679586,-0.286149371,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.460867944,-0.635832719,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.162625521,-0.189392156,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.376189567,-0.585433033,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.092274553,-0.409667896,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.109331333,-0.239184631,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.522201709,-0.66292966,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.415795213,-0.607564893,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.229105529,-0.501838957,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.48504608,-0.638792541,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.235391902,-0.507469507,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.192990157,-0.482323835,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.194385069,-0.483303994,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.394168894,-0.596207088,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.022363251,-0.356962542,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.478576059,-0.639400679,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.026012867,-0.318465832,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.418930377,-0.61432531,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.279397858,-0.531984155,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.002573058,-0.335287226,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.060909729,-0.388497655,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.474046376,-0.637827197,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.117435734,-0.427158919,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.41435133,-0.609242636,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.472539179,-0.635303051,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.200329886,-0.486454997,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.113009641,-0.241666435,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.537519881,-0.667548454,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.270306865,-0.533118192,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.046615089,-0.306302094,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.21418988,-0.49265132,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.365320031,-0.586475153,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.091584717,-0.267675436,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.18448763,-0.155054166,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.531255393,-0.661087099,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.374113886,-0.589267952,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.075602017,-0.280787757,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.217863674,-0.496807853,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.154403147,-0.452484535,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.285122643,-0.535954328,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.436633114,-0.617221982,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.104935473,-0.427150375,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.325688719,-0.554165005,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.093783659,-0.410291737,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.032874386,-0.379367414,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.03012236,-0.360284819,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.193787487,-0.15647595,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.417056372,-0.60655403,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.522625317,-0.660649802,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.50882816,-0.653304507,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.280751899,-0.536270389,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.074091862,-0.396821292,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.406383661,-0.596942968,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.01864786,-0.32882457,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.468371146,-0.631484318,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.411256447,-0.606493631,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.232104947,-0.508058856,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.422598179,-0.612382296,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.211511376,-0.493355775,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.194785472,-0.482116287,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.254614928,-0.523304487,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.403067391,-0.600030311,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.192261849,-0.479006304,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.447788218,-0.61745694,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.251311478,-0.512333137,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.326989045,-0.563723217,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.010406328,-0.354511768,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.221346232,-0.126191538,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.134928933,-0.442117269,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.337519106,-0.564703327,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.309269347,-0.558127938,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.114157642,-0.425412048,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.272973075,-0.529159139,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.235897199,-0.51408225,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.038173523,-0.312092474,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.368127906,-0.581310114,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.273069231,-0.52774238,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.303847778,-0.552415171,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.078815428,-0.271617642,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,0.007218844,-0.344879275,Low,Linf,Low CV*Equilibrium
Long-lived,LBB,-0.488636724,0.28976158,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.007285104,-0.359318442,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.289363161,-0.541441949,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.328001841,0.010052385,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.344121872,0.039190584,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.049853592,-0.37351367,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.442143245,0.197622204,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.501088451,0.321801405,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.184078788,-0.166566919,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.05792942,-0.387904669,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.111692764,-0.425295846,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.491555544,-0.63970778,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.093761421,-0.260344805,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.454390309,0.22313235,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.08726223,-0.267629241,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.282876344,-0.038906283,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.109327911,-0.252084999,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.331683572,-0.559869701,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.264656858,-0.071282957,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.164816195,-0.189111418,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.621320773,0.611472435,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.498260171,0.299445558,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.073239131,-0.276835234,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.16290908,-0.460124838,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.544497463,0.437381982,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.022443981,-0.32334857,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.454618409,0.241652966,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.051145974,-0.300643263,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.072756255,-0.279447514,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.009872425,-0.359075903,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.302170607,-0.547891102,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.580830203,0.502467444,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.175603365,-0.173565051,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.348547604,0.032200235,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.486767049,-0.639842445,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.39223332,0.109927751,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.294340647,-0.547845392,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.434025647,0.188300094,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.042691577,-0.310734174,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.372086722,0.098089957,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.281213938,-0.544360995,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.535984498,0.395143086,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.233113393,-0.106873341,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.330999751,0.015361794,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.616427068,0.614720913,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,NA,NA,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.070969138,-0.275008902,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.38027381,0.097412438,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.051889951,-0.38081768,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.314790034,-0.002198822,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.572835644,0.503101811,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.476381543,0.266784283,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.011416384,-0.338040825,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.538998712,0.38942502,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.099085329,-0.42095741,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.020026201,-0.364664805,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.235363698,-0.102623946,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.129455648,-0.21943615,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.594395303,0.566828934,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.202347593,-0.154232129,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.444930333,-0.622938295,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.321948391,-0.554634992,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.262917796,-0.077395425,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.065919894,-0.389970985,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.062072125,-0.38656973,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.668117749,0.793841897,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.39790213,0.10897595,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.003519834,-0.337790668,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.329996447,-0.561589487,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.057428564,-0.292954191,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.498418215,0.296144413,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.334789702,0.026957133,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.143747485,-0.454348157,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.434266339,0.193799601,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.246776032,-0.514115114,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.341238392,-0.560732793,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.405310871,0.137949851,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.701519716,0.924892121,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.713749764,0.981381055,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.043223903,-0.384499016,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.687429587,0.848396317,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.84856824,1.880348641,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.321058675,-0.556512241,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.26557125,-0.524347278,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.278608376,-0.050969615,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.547996773,0.441939809,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.382698163,0.104703621,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.363783706,-0.585159069,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.208970304,-0.4901605,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.402087988,0.130907295,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.340269697,-0.574768708,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.422335929,-0.610053097,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.3573454,0.058347832,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.097414231,-0.250369934,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.398690359,0.13351629,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.54726226,0.443793543,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.287564692,-0.53538196,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.448101583,0.218088248,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.038919498,-0.316698554,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,0.280968523,-0.534771459,Base,Linf,Medium CV*Equilibrium
Long-lived,LBB,-0.33250756,0.021593634,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.739971381,1.107829015,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.339464914,0.03770567,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.179133113,-0.159415152,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.297430252,-0.022031674,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.798829689,1.460920774,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.539774403,0.400587492,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.466346187,0.246393255,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.672633404,0.798784406,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.598752467,0.557331845,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.559080953,0.450031257,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.544922963,0.427518801,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.55676104,0.435900201,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.632087781,0.66061297,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.379949711,0.096558263,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.866248585,2.083706727,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.222633389,-0.494124351,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.796307982,1.430369228,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.817099092,1.596271717,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.278142868,-0.060424064,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.574444051,0.475871622,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.27196277,-0.06948755,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.139751862,-0.212671482,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.761244019,1.220665929,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.523900793,0.37891075,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.597069423,0.551174635,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.787887092,1.364561327,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.307489212,-0.022348547,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.358498838,0.048896337,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.865207669,2.104734244,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.143508259,-0.452684522,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.304923009,-0.552737042,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.082404856,-0.270984797,High,Linf,High CV*Equilibrium
Long-lived,LBB,NA,NA,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.834620584,1.750687007,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.82943517,1.663039476,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.467304899,0.257251725,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.484926667,0.28425967,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.756307946,1.181236407,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.481653126,0.272512076,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.267364706,-0.063756225,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.35849838,0.066223048,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.487796529,0.288695423,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.561762888,0.455538256,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.841484901,1.807977213,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.065964053,-0.391028442,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.317428176,-0.003938166,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.482752162,0.276340149,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.075293615,-0.279180049,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.623414495,0.645578407,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.471804721,0.252491083,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.879282007,2.244674819,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.701744201,0.913301006,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.358517885,0.071438945,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.155607895,-0.457856725,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.677216114,0.840428143,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.155831479,-0.458529665,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.305489113,-0.546962786,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.618413234,0.617427435,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.795679773,1.415362988,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.610902117,0.594003274,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.26276678,-0.082950256,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.289430889,-0.540674569,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.383294146,0.102151659,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.446093339,0.208248372,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.857283357,1.944146284,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.755121535,1.187118811,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.828407362,1.686572843,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.799647583,1.461032289,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.730231261,1.033087693,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.817780044,1.615041924,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.353381196,-0.572353121,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.664169563,0.773431162,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.286137388,-0.0478484,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.831431092,1.718668976,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.578210031,0.513768605,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.279446435,-0.062506744,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.616240909,0.641409309,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.197899256,-0.147286369,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.593474142,0.519539108,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.703105785,0.910347425,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.29734211,-0.036253513,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.740525112,1.115675516,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.471845923,0.256887301,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.64759977,0.720012373,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.838016699,1.803533909,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.828593273,1.720521397,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.447856949,0.214317743,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.868348342,2.10911884,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.641022043,0.684330538,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.542325202,0.411880422,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.408079642,0.143710915,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.25682032,-0.515621936,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.816655094,1.551084721,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.436321336,0.190507058,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.733857279,1.097174071,High,Linf,High CV*Equilibrium
Long-lived,LBB,0.373836604,-0.596238201,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.600663215,0.565406235,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.764753525,1.244696791,High,Linf,High CV*Equilibrium
Long-lived,LBB,-0.670377724,0.791729915,High,Linf,High CV*Equilibrium
Long-lived,LBRA,-0.642987197,0.559803829,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.578196683,0.326817523,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.594973613,0.381019581,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.584387676,0.346033699,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.638418079,0.542705373,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.617409118,0.462676128,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.607246602,0.424669377,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.600047567,0.398698967,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.585616116,0.349956487,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.605812322,0.419420563,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.597678808,0.390376144,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.587351024,0.35555858,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.630118072,0.511201809,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.616035424,0.457471976,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.596514834,0.386330457,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.592366658,0.372158828,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.583076927,0.34188826,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.596844731,0.38747409,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.603604023,0.411408842,Low,Linf,Low CV*Equilibrium
Long-lived,LBRA,-0.634140481,0.526525155,Low,Linf,Low CV*Equilibrium
